eyetrial,ID,BL_Pic,BR_Pic,TL_Pic,TR_Pic,Comp_obj,Comp_obj_pic,Comp_obj_pos,Comp_subj,Comp_subj_pic,Comp_subj_pos,Condition,fixDur,First_obj,First_subj,First_pic,First_sound,Target_obj,Target_subj,Target_pos,sttime,entime,roiLoc,Distractor_pos,Distractor_pic,lgerror,response_mt_maintrack_1st_02,response_mt_maintrack_2nd_02
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,71,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,281770,281841,NA,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,29,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,281901,281930,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,93,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,282009,282102,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,264,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,282150,282414,BL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,118,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,282438,282556,BL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,218,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,282625,282843,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,175,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,282877,283052,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,303,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,283096,283399,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,176,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,283459,283635,BL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,214,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,283712,283926,TR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,122,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,284000,284122,BL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,98,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,284187,284285,NA,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,106,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,284351,284457,TL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,106,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,284624,284730,TL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,35,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,284752,284787,TL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,234,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,284845,285079,TL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,106,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,285125,285231,TL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,272,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,285294,285566,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,44,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,285740,285784,NA,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,49,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,285806,285855,TL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,160,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,285902,286062,TL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,128,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,286071,286199,TL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,185,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,286279,286464,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,145,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,286502,286647,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,2,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,241,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,286698,286939,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,40,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,174015,174055,TR,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,184,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,174119,174303,NA,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,278,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,174338,174616,NA,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,238,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,174677,174915,BR,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,277,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,174945,175222,BR,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,351,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,175253,175604,BR,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,343,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,175636,175979,BR,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,410,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,176039,176449,BL,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,241,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,176504,176745,BL,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,196,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,176810,177006,TR,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,590,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,177046,177636,TR,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,395,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,177720,178115,BL,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,356,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,178198,178554,TR,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,3,grizzly_bagel,grizzly_kiwi,lion_bagel,lion_kiwi,bagel,lion_bagel,TL_Pic,grizzly,grizzly_kiwi,BR_Pic,GG,113,kiwi,lion,lion_kiwi,1st_norm_lion_kiwi,kiwi,lion,TR_Pic,178591,178704,TR,BL_Pic,grizzly_bagel,0,lion_kiwi,lion_kiwi
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,762,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,155609,156371,NA,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,192,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,156441,156633,BR,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,166,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,156659,156825,BR,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,155,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,156890,157045,BL,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,92,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,157209,157301,NA,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,76,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,157363,157439,NA,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,187,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,157483,157670,TL,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,240,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,157740,157980,TR,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,123,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,158068,158191,BR,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,153,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,158236,158389,BR,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,196,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,158455,158651,BL,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,421,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,158690,159111,BL,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,233,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,159138,159371,BL,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,4,panda_bagel,zebra_bagel,panda_kiwi,zebra_kiwi,kiwi,zebra_kiwi,TR_Pic,panda,panda_bagel,BL_Pic,CG,172,bagel,panda,panda_bagel,1st_norm_panda_bagel,bagel,zebra,BR_Pic,159403,159575,BL,TL_Pic,panda_kiwi,0,panda_bagel,zebra_bagel
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,27,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,163215,163242,NA,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,298,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,163291,163589,BR,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,159,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,163632,163791,NA,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,192,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,163860,164052,TL,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,605,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,164116,164721,TR,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,161,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,164783,164944,BL,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,212,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,165003,165215,BR,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,478,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,165278,165756,TL,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,201,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,165830,166031,TR,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,144,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,166055,166199,TR,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,124,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,166263,166387,TL,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,467,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,166454,166921,BR,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,287,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,166948,167235,BR,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,5,grizzly_cabbage,grizzly_brownie,lion_cabbage,lion_brownie,brownie,grizzly_brownie,BR_Pic,lion,lion_cabbage,TL_Pic,GG,53,cabbage,grizzly,grizzly_cabbage,1st_norm_grizzly_cabbage,cabbage,grizzly,BL_Pic,167270,167323,BR,TR_Pic,lion_brownie,0,grizzly_cabbage,grizzly_cabbage
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,701,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,190365,191066,NA,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,481,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,191111,191592,TL,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,317,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,191616,191933,TL,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,108,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,191961,192069,TL,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,534,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,192307,192841,NA,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,331,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,192898,193229,BL,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,361,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,193265,193626,BL,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,92,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,193893,193985,BL,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,242,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,194056,194298,BR,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,110,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,194373,194483,BL,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,289,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,194540,194829,TR,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,221,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,194903,195124,BL,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,209,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,195153,195362,BL,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,53,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,195434,195487,BR,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,115,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,195500,195615,BR,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
17,6,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,265,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,195650,195915,BR,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
